date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:10:00	39866/39866	---M--	200	added ('OK')	image/jpeg	etag:%229bba-4792367130fc8%22	https://www.oocities.org/sutekkim/pp006.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/pp006.jpg	(from https://www.oocities.org/sutekkim/pp006.html)
12:10:00	8077/8077	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Aug%202025%2003:08:59%20GMT	https://www.oocities.org/sutekkim/pp007.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/pp007.html	(from https://www.oocities.org/sutekkim/pp006.html)
12:10:00	47045/47045	---M--	200	added ('OK')	image/jpeg	etag:%22b7c5-47923670b10e8%22	https://www.oocities.org/sutekkim/ld06.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/ld06.jpg	(from https://www.oocities.org/sutekkim/ld06.html)
12:10:00	8080/8080	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Aug%202025%2003:08:59%20GMT	https://www.oocities.org/sutekkim/ld07.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/ld07.html	(from https://www.oocities.org/sutekkim/ld06.html)
12:10:01	57709/57709	---M--	200	added ('OK')	image/jpeg	etag:%22e16d-4792366fead08%22	https://www.oocities.org/sutekkim/c006.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/c006.jpg	(from https://www.oocities.org/sutekkim/ps006.html)
12:10:01	5413/5413	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Aug%202025%2003:09:00%20GMT	https://www.oocities.org/sutekkim/ps007.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/ps007.html	(from https://www.oocities.org/sutekkim/ps006.html)
12:10:01	72087/72087	---M--	200	added ('OK')	image/jpeg	etag:%2211997-479236705d129%22	https://www.oocities.org/sutekkim/k06.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/k06.jpg	(from https://www.oocities.org/sutekkim/k06.html)
12:10:02	5413/5413	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Aug%202025%2003:09:00%20GMT	https://www.oocities.org/sutekkim/k07.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/k07.html	(from https://www.oocities.org/sutekkim/k06.html)
12:10:02	77066/77066	---M--	200	added ('OK')	image/jpeg	etag:%2212d0a-479236713ac08%22	https://www.oocities.org/sutekkim/pp007.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/pp007.jpg	(from https://www.oocities.org/sutekkim/pp007.html)
12:10:02	8081/8081	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Aug%202025%2003:09:01%20GMT	https://www.oocities.org/sutekkim/pp008.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/pp008.html	(from https://www.oocities.org/sutekkim/pp007.html)
12:10:03	23679/23679	---M--	200	added ('OK')	image/jpeg	etag:%225c7f-47923670b9d89%22	https://www.oocities.org/sutekkim/ld07.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/ld07.jpg	(from https://www.oocities.org/sutekkim/ld07.html)
12:10:03	8080/8080	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Aug%202025%2003:09:02%20GMT	https://www.oocities.org/sutekkim/ld08.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/ld08.html	(from https://www.oocities.org/sutekkim/ld07.html)
12:10:03	29062/29062	---M--	200	added ('OK')	image/jpeg	etag:%227186-62cec2494d312%22	https://www.oocities.org/sutekkim/pp008.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/pp008.jpg	(from https://www.oocities.org/sutekkim/pp008.html)
12:10:03	5413/5413	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Aug%202025%2003:09:02%20GMT	https://www.oocities.org/sutekkim/continued.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/continued.html	(from https://www.oocities.org/sutekkim/pp008.html)
12:10:04	66689/66689	---M--	200	added ('OK')	image/jpeg	etag:%2210481-47923670c1a88%22	https://www.oocities.org/sutekkim/ld08.jpeg	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/ld08.jpg	(from https://www.oocities.org/sutekkim/ld08.html)
12:10:04	5413/5413	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Aug%202025%2003:09:03%20GMT	https://www.oocities.org/sutekkim/ld09.html	C:/My%20Web%20Sites/Room73backup/www.oocities.org/sutekkim/ld09.html	(from https://www.oocities.org/sutekkim/ld08.html)
